Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_accuracy,GrCaus_NG3_L4_SS_L4_Information_accuracy,NormError_SimErr_accuracy,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_accuracy,Coherence_NG3_L4_SS_L4_Sum_p,GrCaus_NG3_L4_SS_L4_Information_p,NormError_SimErr_p,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_p,Coherence_NG3_L4_SS_L4_Sum_conf_min,GrCaus_NG3_L4_SS_L4_Information_conf_min,NormError_SimErr_conf_min,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_conf_min,Coherence_NG3_L4_SS_L4_Sum_conf_max,GrCaus_NG3_L4_SS_L4_Information_conf_max,NormError_SimErr_conf_max,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_conf_max
EL,-80.0,EL_1,-30.0,1.0,1.0,0.966666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.884,1.0,1.0,0.999,1.0
EL,-80.0,EL_1,-25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-75.0,EL_1,-85.0,0.366666666667,0.3,0.333333333333,0.366666666667,0.276,0.568,0.415,0.276,0.199,0.147,0.173,0.199,0.561,0.494,0.528,0.561
EL,-75.0,EL_1,-80.0,0.333333333333,0.333333333333,0.366666666667,0.633333333333,0.415,0.415,0.276,0.0,0.173,0.173,0.199,0.439,0.528,0.528,0.561,0.801
EL,-75.0,EL_1,-75.0,0.766666666667,0.7,0.433333333333,0.633333333333,0.0,0.0,0.09,0.0,0.577,0.506,0.255,0.439,0.901,0.853,0.626,0.801
EL,-75.0,EL_1,-70.0,0.933333333333,0.966666666667,0.4,0.733333333333,0.0,0.0,0.166,0.0,0.779,0.828,0.227,0.541,0.992,0.999,0.594,0.877
EL,-75.0,EL_1,-65.0,1.0,1.0,0.466666666667,0.866666666667,0.0,0.0,0.043,0.0,0.884,0.884,0.283,0.693,1.0,1.0,0.657,0.962
EL,-75.0,EL_1,-60.0,1.0,1.0,0.666666666667,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.472,0.735,1.0,1.0,0.827,0.979
EL,-75.0,EL_1,-55.0,1.0,1.0,0.7,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.506,0.779,1.0,1.0,0.853,0.992
EL,-75.0,EL_1,-50.0,1.0,1.0,0.933333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.779,0.884,1.0,1.0,0.992,1.0
EL,-75.0,EL_1,-45.0,1.0,1.0,0.966666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.884,1.0,1.0,0.999,1.0
EL,-75.0,EL_1,-40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-75.0,EL_1,-35.0,1.0,1.0,0.933333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.779,0.884,1.0,1.0,0.992,1.0
EL,-75.0,EL_1,-30.0,1.0,1.0,0.933333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.779,0.884,1.0,1.0,0.992,1.0
EL,-75.0,EL_1,-25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-70.0,EL_1,-85.0,0.366666666667,0.3,0.333333333333,0.366666666667,0.276,0.568,0.415,0.276,0.199,0.147,0.173,0.199,0.561,0.494,0.528,0.561
EL,-70.0,EL_1,-80.0,0.333333333333,0.333333333333,0.366666666667,0.666666666667,0.415,0.415,0.276,0.0,0.173,0.173,0.199,0.472,0.528,0.528,0.561,0.827
EL,-70.0,EL_1,-75.0,0.733333333333,0.666666666667,0.433333333333,0.666666666667,0.0,0.0,0.09,0.0,0.541,0.472,0.255,0.472,0.877,0.827,0.626,0.827
EL,-70.0,EL_1,-70.0,0.933333333333,0.966666666667,0.366666666667,0.766666666667,0.0,0.0,0.276,0.0,0.779,0.828,0.199,0.577,0.992,0.999,0.561,0.901
EL,-70.0,EL_1,-65.0,1.0,1.0,0.5,0.8,0.0,0.0,0.019,0.0,0.884,0.884,0.313,0.614,1.0,1.0,0.687,0.923
EL,-70.0,EL_1,-60.0,1.0,1.0,0.566666666667,0.833333333333,0.0,0.0,0.002,0.0,0.884,0.884,0.374,0.653,1.0,1.0,0.745,0.944
EL,-70.0,EL_1,-55.0,1.0,1.0,0.733333333333,0.8,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.614,1.0,1.0,0.877,0.923
EL,-70.0,EL_1,-50.0,1.0,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.884,1.0,1.0,0.923,1.0
EL,-70.0,EL_1,-45.0,1.0,1.0,0.9,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.735,0.828,1.0,1.0,0.979,0.999
EL,-70.0,EL_1,-40.0,1.0,1.0,0.833333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.884,1.0,1.0,0.944,1.0
EL,-70.0,EL_1,-35.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.735,0.884,1.0,1.0,0.979,1.0
EL,-70.0,EL_1,-30.0,1.0,1.0,0.966666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.884,1.0,1.0,0.999,1.0
EL,-70.0,EL_1,-25.0,1.0,1.0,0.966666666667,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.828,1.0,1.0,0.999,0.999
EL,-65.0,EL_1,-85.0,0.366666666667,0.3,0.333333333333,0.366666666667,0.276,0.568,0.415,0.276,0.199,0.147,0.173,0.199,0.561,0.494,0.528,0.561
EL,-65.0,EL_1,-80.0,0.333333333333,0.366666666667,0.366666666667,0.566666666667,0.415,0.276,0.276,0.002,0.173,0.199,0.199,0.374,0.528,0.561,0.561,0.745
EL,-65.0,EL_1,-75.0,0.766666666667,0.666666666667,0.466666666667,0.633333333333,0.0,0.0,0.043,0.0,0.577,0.472,0.283,0.439,0.901,0.827,0.657,0.801
EL,-65.0,EL_1,-70.0,0.9,0.966666666667,0.4,0.766666666667,0.0,0.0,0.166,0.0,0.735,0.828,0.227,0.577,0.979,0.999,0.594,0.901
EL,-65.0,EL_1,-65.0,1.0,1.0,0.466666666667,0.833333333333,0.0,0.0,0.043,0.0,0.884,0.884,0.283,0.653,1.0,1.0,0.657,0.944
EL,-65.0,EL_1,-60.0,1.0,1.0,0.533333333333,0.833333333333,0.0,0.0,0.007,0.0,0.884,0.884,0.343,0.653,1.0,1.0,0.717,0.944
EL,-65.0,EL_1,-55.0,1.0,1.0,0.766666666667,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.735,1.0,1.0,0.901,0.979
EL,-65.0,EL_1,-50.0,1.0,1.0,0.8,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.693,1.0,1.0,0.923,0.962
EL,-65.0,EL_1,-45.0,1.0,1.0,0.833333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.884,1.0,1.0,0.944,1.0
EL,-65.0,EL_1,-40.0,1.0,1.0,0.866666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.884,1.0,1.0,0.962,1.0
EL,-65.0,EL_1,-35.0,1.0,1.0,0.966666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.884,1.0,1.0,0.999,1.0
EL,-65.0,EL_1,-30.0,1.0,1.0,0.866666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.884,1.0,1.0,0.962,1.0
EL,-65.0,EL_1,-25.0,1.0,1.0,0.933333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.779,0.884,1.0,1.0,0.992,1.0
EL,-60.0,EL_1,-85.0,0.366666666667,0.3,0.333333333333,0.366666666667,0.276,0.568,0.415,0.276,0.199,0.147,0.173,0.199,0.561,0.494,0.528,0.561
EL,-60.0,EL_1,-80.0,0.333333333333,0.333333333333,0.366666666667,0.633333333333,0.415,0.415,0.276,0.0,0.173,0.173,0.199,0.439,0.528,0.528,0.561,0.801
EL,-60.0,EL_1,-75.0,0.766666666667,0.7,0.466666666667,0.6,0.0,0.0,0.043,0.001,0.577,0.506,0.283,0.406,0.901,0.853,0.657,0.773
EL,-60.0,EL_1,-70.0,0.933333333333,0.933333333333,0.466666666667,0.8,0.0,0.0,0.043,0.0,0.779,0.779,0.283,0.614,0.992,0.992,0.657,0.923
EL,-60.0,EL_1,-65.0,1.0,1.0,0.466666666667,0.766666666667,0.0,0.0,0.043,0.0,0.884,0.884,0.283,0.577,1.0,1.0,0.657,0.901
EL,-60.0,EL_1,-60.0,1.0,1.0,0.533333333333,0.833333333333,0.0,0.0,0.007,0.0,0.884,0.884,0.343,0.653,1.0,1.0,0.717,0.944
EL,-60.0,EL_1,-55.0,1.0,1.0,0.733333333333,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.735,1.0,1.0,0.877,0.979
EL,-60.0,EL_1,-50.0,1.0,1.0,0.866666666667,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.693,1.0,1.0,0.962,0.962
EL,-60.0,EL_1,-45.0,1.0,1.0,0.866666666667,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.779,1.0,1.0,0.962,0.992
EL,-60.0,EL_1,-40.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.735,0.884,1.0,1.0,0.979,1.0
EL,-60.0,EL_1,-35.0,1.0,1.0,0.833333333333,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.828,1.0,1.0,0.944,0.999
EL,-60.0,EL_1,-30.0,1.0,1.0,0.833333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.884,1.0,1.0,0.944,1.0
EL,-60.0,EL_1,-25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-55.0,EL_1,-85.0,0.4,0.3,0.333333333333,0.366666666667,0.166,0.568,0.415,0.276,0.227,0.147,0.173,0.199,0.594,0.494,0.528,0.561
EL,-55.0,EL_1,-80.0,0.366666666667,0.333333333333,0.366666666667,0.566666666667,0.276,0.415,0.276,0.002,0.199,0.173,0.199,0.374,0.561,0.528,0.561,0.745
EL,-55.0,EL_1,-75.0,0.766666666667,0.633333333333,0.433333333333,0.6,0.0,0.0,0.09,0.001,0.577,0.439,0.255,0.406,0.901,0.801,0.626,0.773
EL,-55.0,EL_1,-70.0,0.866666666667,0.933333333333,0.466666666667,0.733333333333,0.0,0.0,0.043,0.0,0.693,0.779,0.283,0.541,0.962,0.992,0.657,0.877
EL,-55.0,EL_1,-65.0,1.0,1.0,0.466666666667,0.833333333333,0.0,0.0,0.043,0.0,0.884,0.884,0.283,0.653,1.0,1.0,0.657,0.944
EL,-55.0,EL_1,-60.0,1.0,1.0,0.566666666667,0.833333333333,0.0,0.0,0.002,0.0,0.884,0.884,0.374,0.653,1.0,1.0,0.745,0.944
EL,-55.0,EL_1,-55.0,1.0,1.0,0.733333333333,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.653,1.0,1.0,0.877,0.944
EL,-55.0,EL_1,-50.0,1.0,1.0,0.766666666667,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.735,1.0,1.0,0.901,0.979
EL,-55.0,EL_1,-45.0,1.0,1.0,0.833333333333,0.766666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.577,1.0,1.0,0.944,0.901
EL,-55.0,EL_1,-40.0,1.0,1.0,0.833333333333,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.779,1.0,1.0,0.944,0.992
EL,-55.0,EL_1,-35.0,1.0,1.0,0.866666666667,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.779,1.0,1.0,0.962,0.992
EL,-55.0,EL_1,-30.0,1.0,1.0,0.833333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.884,1.0,1.0,0.944,1.0
EL,-55.0,EL_1,-25.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.735,0.884,1.0,1.0,0.979,1.0
EL,-50.0,EL_1,-85.0,0.4,0.333333333333,0.3,0.4,0.166,0.415,0.568,0.166,0.227,0.173,0.147,0.227,0.594,0.528,0.494,0.594
EL,-50.0,EL_1,-80.0,0.366666666667,0.366666666667,0.4,0.6,0.276,0.276,0.166,0.001,0.199,0.199,0.227,0.406,0.561,0.561,0.594,0.773
EL,-50.0,EL_1,-75.0,0.733333333333,0.733333333333,0.4,0.6,0.0,0.0,0.166,0.001,0.541,0.541,0.227,0.406,0.877,0.877,0.594,0.773
EL,-50.0,EL_1,-70.0,0.866666666667,0.933333333333,0.5,0.933333333333,0.0,0.0,0.019,0.0,0.693,0.779,0.313,0.779,0.962,0.992,0.687,0.992
EL,-50.0,EL_1,-65.0,0.966666666667,1.0,0.433333333333,0.833333333333,0.0,0.0,0.09,0.0,0.828,0.884,0.255,0.653,0.999,1.0,0.626,0.944
EL,-50.0,EL_1,-60.0,1.0,1.0,0.466666666667,0.833333333333,0.0,0.0,0.043,0.0,0.884,0.884,0.283,0.653,1.0,1.0,0.657,0.944
EL,-50.0,EL_1,-55.0,1.0,1.0,0.5,0.833333333333,0.0,0.0,0.019,0.0,0.884,0.884,0.313,0.653,1.0,1.0,0.687,0.944
EL,-50.0,EL_1,-50.0,1.0,1.0,0.633333333333,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.439,0.653,1.0,1.0,0.801,0.944
EL,-50.0,EL_1,-45.0,1.0,1.0,0.6,0.9,0.0,0.0,0.001,0.0,0.884,0.884,0.406,0.735,1.0,1.0,0.773,0.979
EL,-50.0,EL_1,-40.0,1.0,1.0,0.733333333333,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.693,1.0,1.0,0.877,0.962
EL,-50.0,EL_1,-35.0,1.0,1.0,0.733333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.884,1.0,1.0,0.877,1.0
EL,-50.0,EL_1,-30.0,1.0,1.0,0.833333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.884,1.0,1.0,0.944,1.0
EL,-50.0,EL_1,-25.0,1.0,1.0,0.933333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.779,0.884,1.0,1.0,0.992,1.0
EL,-45.0,EL_1,-85.0,0.4,0.366666666667,0.3,0.4,0.166,0.276,0.568,0.166,0.227,0.199,0.147,0.227,0.594,0.561,0.494,0.594
EL,-45.0,EL_1,-80.0,0.3,0.266666666667,0.4,0.433333333333,0.568,0.714,0.166,0.09,0.147,0.123,0.227,0.255,0.494,0.459,0.594,0.626
EL,-45.0,EL_1,-75.0,0.533333333333,0.366666666667,0.433333333333,0.466666666667,0.007,0.276,0.09,0.043,0.343,0.199,0.255,0.283,0.717,0.561,0.626,0.657
EL,-45.0,EL_1,-70.0,0.433333333333,0.4,0.433333333333,0.566666666667,0.09,0.166,0.09,0.002,0.255,0.227,0.255,0.374,0.626,0.594,0.626,0.745
EL,-45.0,EL_1,-65.0,0.633333333333,0.566666666667,0.4,0.733333333333,0.0,0.002,0.166,0.0,0.439,0.374,0.227,0.541,0.801,0.745,0.594,0.877
EL,-45.0,EL_1,-60.0,0.7,0.666666666667,0.433333333333,0.8,0.0,0.0,0.09,0.0,0.506,0.472,0.255,0.614,0.853,0.827,0.626,0.923
EL,-45.0,EL_1,-55.0,0.933333333333,0.966666666667,0.466666666667,0.766666666667,0.0,0.0,0.043,0.0,0.779,0.828,0.283,0.577,0.992,0.999,0.657,0.901
EL,-45.0,EL_1,-50.0,0.966666666667,1.0,0.433333333333,0.733333333333,0.0,0.0,0.09,0.0,0.828,0.884,0.255,0.541,0.999,1.0,0.626,0.877
EL,-45.0,EL_1,-45.0,1.0,1.0,0.566666666667,0.766666666667,0.0,0.0,0.002,0.0,0.884,0.884,0.374,0.577,1.0,1.0,0.745,0.901
EL,-45.0,EL_1,-40.0,1.0,1.0,0.633333333333,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.439,0.735,1.0,1.0,0.801,0.979
EL,-45.0,EL_1,-35.0,1.0,1.0,0.866666666667,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.828,1.0,1.0,0.962,0.999
EL,-45.0,EL_1,-30.0,1.0,1.0,0.833333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.884,1.0,1.0,0.944,1.0
EL,-45.0,EL_1,-25.0,1.0,1.0,0.866666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.884,1.0,1.0,0.962,1.0
EL,-40.0,EL_1,-85.0,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
EL,-40.0,EL_1,-80.0,0.333333333333,0.3,0.3,0.333333333333,0.415,0.568,0.568,0.415,0.173,0.147,0.147,0.173,0.528,0.494,0.494,0.528
EL,-40.0,EL_1,-75.0,0.333333333333,0.366666666667,0.333333333333,0.366666666667,0.415,0.276,0.415,0.276,0.173,0.199,0.173,0.199,0.528,0.561,0.528,0.561
EL,-40.0,EL_1,-70.0,0.3,0.333333333333,0.366666666667,0.4,0.568,0.415,0.276,0.166,0.147,0.173,0.199,0.227,0.494,0.528,0.561,0.594
EL,-40.0,EL_1,-65.0,0.4,0.366666666667,0.366666666667,0.533333333333,0.166,0.276,0.276,0.007,0.227,0.199,0.199,0.343,0.594,0.561,0.561,0.717
EL,-40.0,EL_1,-60.0,0.6,0.6,0.333333333333,0.6,0.001,0.001,0.415,0.001,0.406,0.406,0.173,0.406,0.773,0.773,0.528,0.773
EL,-40.0,EL_1,-55.0,0.833333333333,0.866666666667,0.4,0.766666666667,0.0,0.0,0.166,0.0,0.653,0.693,0.227,0.577,0.944,0.962,0.594,0.901
EL,-40.0,EL_1,-50.0,0.966666666667,0.966666666667,0.566666666667,0.766666666667,0.0,0.0,0.002,0.0,0.828,0.828,0.374,0.577,0.999,0.999,0.745,0.901
EL,-40.0,EL_1,-45.0,0.966666666667,1.0,0.6,0.7,0.0,0.0,0.001,0.0,0.828,0.884,0.406,0.506,0.999,1.0,0.773,0.853
EL,-40.0,EL_1,-40.0,1.0,1.0,0.666666666667,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.472,0.735,1.0,1.0,0.827,0.979
EL,-40.0,EL_1,-35.0,1.0,1.0,0.766666666667,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.828,1.0,1.0,0.901,0.999
EL,-40.0,EL_1,-30.0,1.0,1.0,0.866666666667,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.828,1.0,1.0,0.962,0.999
EL,-40.0,EL_1,-25.0,1.0,1.0,0.933333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.779,0.884,1.0,1.0,0.992,1.0
